Genesymbol,Chromosome,ucsc_ID_SNP,F1i_CAST_Reads,F1i_C57_Reads,F1r_CAST_Reads,F1r_C57_Reads,F1i_Chi_Pvalue,F1r_Chi_Pvalue,F1i_parental_bias,F1r_parental_bias,sample,ie_status,parent
Trerf1,chr17,uc008cuw.1_1668,11,3,1,10,0.0325094,0.00665561,0.785714,0.909091,e15,,maternal
Trerf1,chr17,uc008cuv.1_1752,11,3,1,10,0.0325094,0.00665561,0.785714,0.909091,e15,,maternal
Trerf1,chr17,uc008cuu.1_2055,11,3,1,10,0.0325094,0.00665561,0.785714,0.909091,e15,,maternal
Trerf1,chr17,uc008cut.1_2027,11,3,1,10,0.0325094,0.00665561,0.785714,0.909091,e15,,maternal
Trerf1,chr17,uc008cus.1_1915,11,3,1,10,0.0325094,0.00665561,0.785714,0.909091,e15,,maternal
Trerf1,chr17,uc008cur.1_1862,11,3,1,10,0.0325094,0.00665561,0.785714,0.909091,e15,,maternal
Trim2,chr3,uc008ppz.1_2003,152,104,82,170,0.0026998,2.97E-08,0.59375,0.674603,e15,,maternal
Trim2,chr3,uc008ppy.1_1947,152,104,82,170,0.0026998,2.97E-08,0.59375,0.674603,e15,,maternal
Trim2,chr3,uc008ppx.1_2305,152,104,82,170,0.0026998,2.97E-08,0.59375,0.674603,e15,,maternal
Trim2,chr3,uc008ppw.1_2084,152,104,82,170,0.0026998,2.97E-08,0.59375,0.674603,e15,,maternal
Trim33,chr3,uc008qsx.1_742,15,5,28,52,0.0253473,0.00729036,0.75,0.65,e15,,maternal
Trim33,chr3,uc008qsw.1_3625,15,5,28,52,0.0253473,0.00729036,0.75,0.65,e15,,maternal
Trim33,chr3,uc008qsv.1_3625,15,5,28,52,0.0253473,0.00729036,0.75,0.65,e15,,maternal
Tsnax,chr8_random,uc009oal.1_995,97,70,107,147,0.0366787,0.0120792,0.580838,0.57874,e15,,maternal
Tsnax,chr8,uc009nya.1_995,97,70,107,147,0.0366787,0.0120792,0.580838,0.57874,e15,,maternal
Tspyl4,chr10,uc007euu.1_2805,107,38,119,182,0.00000001,0.000282041,0.737931,0.604651,e15,,maternal
Ttbk2,chr2,uc008lwy.1_573,591,519,141,176,0.0306891,0.0493222,0.532432,0.555205,e15,,maternal
Ttbk2,chr2,uc008lwx.1_745,591,519,141,176,0.0306891,0.0493222,0.532432,0.555205,e15,,maternal
Ttbk2,chr2,uc008lww.1_819,591,519,141,176,0.0306891,0.0493222,0.532432,0.555205,e15,,maternal
Ttc27,chr17,uc008dol.1_1943,36,17,25,42,0.00905817,0.0378126,0.679245,0.626866,e15,,maternal
Ttc27,chr17,uc008dok.1_2205,36,17,25,42,0.00905817,0.0378126,0.679245,0.626866,e15,,maternal
Ttr,chr18,uc008eet.1_355,3343,2988,3266,3471,0.00000813,0.0125042,0.528037,0.515215,e15,,maternal
Tubb3,chr8,uc009nvt.1_744,730,551,1033,1251,0.00000057,0.00000508,0.569867,0.547723,e15,,maternal
Tubb3,chr8,uc009nvt.1_684,5987,5574,2605,3415,0.000122499,1.63E-25,0.517862,0.567276,e15,,maternal
Ube2n,chr10,uc007gwm.1_1092,1238,774,480,623,4.44E-25,0.0000166,0.615308,0.564823,e15,,maternal
Ube3a,chr7,uc009hej.1_3464,37,14,24,83,0.00127903,1.17E-08,0.72549,0.775701,e15,known,maternal
Ube3a,chr7,uc009hei.1_3651,37,14,24,83,0.00127903,1.17E-08,0.72549,0.775701,e15,known,maternal
Ugcgl1,chr1,uc007apq.1_3664,48,26,31,55,0.0105443,0.00965387,0.648649,0.639535,e15,,maternal
Ugcgl1,chr1,uc007app.1_3695,48,26,31,55,0.0105443,0.00965387,0.648649,0.639535,e15,,maternal
Ugcgl1,chr1,uc007apo.1_1709,48,26,31,55,0.0105443,0.00965387,0.648649,0.639535,e15,,maternal
Uqcrc1,chr9,uc009rrg.1_563,163,82,125,161,0.000000228,0.033277,0.665306,0.562937,e15,,maternal
Vim,chr2,uc008ikb.1_1815,114,79,248,295,0.011757,0.0436994,0.590674,0.543278,e15,,maternal
Wdr12,chr1,uc007beg.1_622,45,27,48,83,0.0338949,0.00222846,0.625,0.633588,e15,,maternal
Wdr12,chr1,uc007bef.1_375,45,27,48,83,0.0338949,0.00222846,0.625,0.633588,e15,,maternal
Wdr12,chr1,uc007bee.1_424,45,27,48,83,0.0338949,0.00222846,0.625,0.633588,e15,,maternal
Wdr68,chr11,uc007lxz.1_804,155,100,114,153,0.000572681,0.0169975,0.607843,0.573034,e15,,maternal
YAF2,chr15,uc007xit.1_631,164,117,41,71,0.00505066,0.00458639,0.58363,0.633929,e15,,maternal
Yaf2,chr15,uc007xis.1_578,164,117,41,71,0.00505066,0.00458639,0.58363,0.633929,e15,,maternal
YAF2,chr15,uc007xir.1_494,164,117,41,71,0.00505066,0.00458639,0.58363,0.633929,e15,,maternal
Ywhaq,chr12,uc007ndy.1_1543,88,55,167,208,0.00578724,0.0342403,0.615385,0.554667,e15,,maternal
Ywhaq,chr12,uc007ndx.1_1626,88,55,167,208,0.00578724,0.0342403,0.615385,0.554667,e15,,maternal
Ywhaq,chr12,uc007ndw.1_1770,88,55,167,208,0.00578724,0.0342403,0.615385,0.554667,e15,,maternal
Zc3h11a,chr1,uc007cqo.1_2235,220,180,155,206,0.0455003,0.00727013,0.55,0.570637,e15,,maternal
Zc3h11a,chr1,uc007cqn.1_2181,220,180,155,206,0.0455003,0.00727013,0.55,0.570637,e15,,maternal
Zc3h11a,chr1,uc007cqm.1_3012,220,180,155,206,0.0455003,0.00727013,0.55,0.570637,e15,,maternal
Zcchc8,chr5,uc008zoh.1_1768,18,7,3,12,0.0278069,0.0201368,0.72,0.8,e15,,maternal
Zcchc8,chr5,uc008zog.1_951,18,7,3,12,0.0278069,0.0201368,0.72,0.8,e15,,maternal
Zfp106,chr2,uc008lwc.1_3946,41,25,36,55,0.0488998,0.0463995,0.621212,0.604396,e15,,maternal
Zfp187,chr13,uc007pql.1_2504,17,7,26,43,0.0412268,0.0407014,0.708333,0.623188,e15,,maternal
Zfp365,chr10,uc007fmb.1_1699,18,8,18,38,0.0498602,0.00752631,0.692308,0.678571,e15,,maternal
Zfp365,chr10,uc007fma.1_781,18,8,18,38,0.0498602,0.00752631,0.692308,0.678571,e15,,maternal
Zfp68,chr5,uc009afs.1_3468,13,2,9,27,0.0045087,0.0026998,0.866667,0.75,e15,,maternal
Zfp68,chr5,uc009afr.1_3375,13,2,9,27,0.0045087,0.0026998,0.866667,0.75,e15,,maternal
Zfp68,chr5,uc009afq.1_3474,13,2,9,27,0.0045087,0.0026998,0.866667,0.75,e15,,maternal
Zfp710,chr7,uc009hzl.1_3227,27,6,9,21,0.00025655,0.0284597,0.818182,0.7,e15,,maternal
Zfp710,chr7,uc009hzj.1_3250,27,6,9,21,0.00025655,0.0284597,0.818182,0.7,e15,,maternal
Zfp710,chr7,uc009hzi.1_3348,27,6,9,21,0.00025655,0.0284597,0.818182,0.7,e15,,maternal
Zfyve27,chr19,uc008hnk.1_3791,16,5,20,41,0.0163773,0.00717149,0.761905,0.672131,e15,,maternal
Zfyve27,chr19,uc008hnj.1_3680,16,5,20,41,0.0163773,0.00717149,0.761905,0.672131,e15,,maternal
Zim1,chr7,uc009fbv.1_1337,17,4,2,31,0.00455635,0.000000446,0.809524,0.939394,e15,known,maternal
Zim1,chr7,uc009fbv.1_1340,22,8,2,33,0.0105871,0.000000161,0.733333,0.942857,e15,known,maternal
Zim1,chr7,uc009fbv.1_696,27,1,6,52,0.000000894,1.54E-09,0.964286,0.896552,e15,known,maternal
Zim1,chr7,uc009fbv.1_692,39,4,10,58,9.43E-08,5.85E-09,0.906977,0.852941,e15,known,maternal
Zim1,chr7,uc009fbv.1_781,40,15,9,36,0.00074896,0.000057,0.727273,0.8,e15,known,maternal
Zim1,chr7,uc009fbv.1_2077,101,21,19,124,4.39E-13,1.63E-18,0.827869,0.867133,e15,known,maternal
Zim1,chr7,uc009fbv.1_895,172,70,29,170,5.50E-11,1.60E-23,0.710744,0.854271,e15,known,maternal
Zim1,chr7,uc009fbv.1_926,180,35,17,133,4.65E-23,2.76E-21,0.837209,0.886667,e15,known,maternal
Zzz3,chr3,uc008rtp.1_4354,16,5,15,43,0.0163773,0.000236382,0.761905,0.741379,e15,,maternal
Zzz3,chr3,uc008rto.1_4357,16,5,15,43,0.0163773,0.000236382,0.761905,0.741379,e15,,maternal
Zzz3,chr3,uc008rtn.1_4419,16,5,15,43,0.0163773,0.000236382,0.761905,0.741379,e15,,maternal
Zzz3,chr3,uc008rtm.1_2844,16,5,15,43,0.0163773,0.000236382,0.761905,0.741379,e15,,maternal
1700027N10Rik,chr17,uc008crt.1_910,2,14,52,24,0.0026998,0.00131897,0.875,0.684211,e15,,paternal
1810044A24Rik,chr15,uc007wbn.1_3789,0,12,26,1,0.000532006,0.0000015,0.991736,0.962963,e15,,paternal
1810044A24Rik,chr15,uc007wbn.1_3721,0,11,13,0,0.000911119,0.000311491,0.990991,0.992366,e15,,paternal
2410014A08Rik,chr5,uc008zdf.1_2626,21,43,45,26,0.00595953,0.0241405,0.671875,0.633803,e15,,paternal
2410091C18Rik,chr17,uc008dpn.1_1624,17,42,55,34,0.00113503,0.0260145,0.711864,0.617977,e15,,paternal
2810417H13Rik,chr9,uc009qeb.1_1359,3,12,9,2,0.0201368,0.0348085,0.8,0.818182,e15,,paternal
4632411B12Rik,chr1,uc007aqa.1_3653,5,16,35,20,0.0163773,0.0431144,0.761905,0.636364,e15,,paternal
4632411B12Rik,chr1,uc007apz.1_3654,5,16,35,20,0.0163773,0.0431144,0.761905,0.636364,e15,,paternal
4930431J08Rik,chr1,uc007bgc.1_663,1,63,17,7,9.19E-15,0.0412268,0.984375,0.708333,e15,,paternal
4930431J08Rik,chr1,uc007bgb.1_713,1,63,17,7,9.19E-15,0.0412268,0.984375,0.708333,e15,,paternal
6030465E24Rik,chr2,uc008mac.1_6448,24,42,42,24,0.0267157,0.0267157,0.636364,0.636364,e15,,paternal
6230416J20Rik,chr4,uc008tly.1_2322,2,9,10,2,0.0348085,0.0209213,0.818182,0.833333,e15,,paternal
6230416J20Rik,chr4,uc008tlx.1_2324,2,9,10,2,0.0348085,0.0209213,0.818182,0.833333,e15,,paternal
6330403A02Rik,chr1,uc007dwh.1_1866,8,23,18,6,0.00705833,0.0143059,0.741935,0.75,e15,,paternal
6430704M03Rik,chr4,uc008sxx.1_2810,12,27,36,15,0.0163092,0.0032759,0.692308,0.705882,e15,,paternal
9030624J02Rik,chr7,uc009jko.1_105,21,52,40,22,0.000285321,0.0222541,0.712329,0.645161,e15,,paternal
9030624J02Rik,chr7,uc009jkn.1_90,21,52,40,22,0.000285321,0.0222541,0.712329,0.645161,e15,,paternal
9030624J02Rik,chr7,uc009jkm.1_105,21,52,40,22,0.000285321,0.0222541,0.712329,0.645161,e15,,paternal
A230046K03Rik,chr10,uc007gkj.1_2597,3,12,45,27,0.0201368,0.0338949,0.8,0.625,e15,,paternal
A730011L01Rik,chr11,uc007mqu.1_3398,8,21,14,5,0.0157768,0.0389475,0.724138,0.736842,e15,,paternal
A730011L01Rik,chr11,uc007mqt.1_3426,8,21,14,5,0.0157768,0.0389475,0.724138,0.736842,e15,,paternal
A930034L06Rik,chr2,uc008nqe.1_2985,8,18,29,12,0.0498602,0.00793192,0.692308,0.707317,e15,,paternal
A930034L06Rik,chr2,uc008nqd.1_2905,8,18,29,12,0.0498602,0.00793192,0.692308,0.707317,e15,,paternal
A930034L06Rik,chr2,uc008nqe.1_1458,542,637,280,222,0.00566217,0.00963483,0.540288,0.557769,e15,,paternal
A930034L06Rik,chr2,uc008nqd.1_1378,542,637,280,222,0.00566217,0.00963483,0.540288,0.557769,e15,,paternal
Adam23,chr1,uc007bgg.1_1630,55,95,54,31,0.00109083,0.0126064,0.633333,0.635294,e15,,paternal
Adam23,chr1,uc007bgf.1_1630,55,95,54,31,0.00109083,0.0126064,0.633333,0.635294,e15,,paternal
Adam23,chr1,uc007bge.1_1630,55,95,54,31,0.00109083,0.0126064,0.633333,0.635294,e15,,paternal
Adh5,chr3,uc008rnk.1_1266,286,411,454,336,0.00000219,0.0000269,0.58967,0.574684,e15,,paternal
Aebp2,chr6,uc009eol.1_632,58,88,102,64,0.0130348,0.0031842,0.60274,0.614458,e15,,paternal
Aebp2,chr6,uc009eok.1_552,58,88,102,64,0.0130348,0.0031842,0.60274,0.614458,e15,,paternal
Aebp2,chr6,uc009eoj.1_1161,58,88,102,64,0.0130348,0.0031842,0.60274,0.614458,e15,,paternal
Aebp2,chr6,uc009eoi.1_901,58,88,102,64,0.0130348,0.0031842,0.60274,0.614458,e15,,paternal
AF217545,chr6,uc009bfw.1_398,0,757,907,2,0,0,0.999868,0.9978,e15,known,paternal
AF217545,chr6,uc009bfw.1_2576,0,246,950,5,0,0,0.999594,0.994764,e15,known,paternal
AF217545,chr6,uc009bfw.1_2559,0,217,897,8,0,0,0.999539,0.99116,e15,known,paternal
AF217545,chr6,uc009bfw.1_1907,0,47,145,9,7.10E-12,6.00E-28,0.997877,0.941558,e15,known,paternal
AF217545,chr6,uc009bfw.1_1152,0,92,323,3,8.67E-22,0,0.998914,0.990798,e15,known,paternal
AF217545,chr6,uc009bfw.1_401,1,613,893,2,0,0,0.998371,0.997765,e15,known,paternal
AF217545,chr6,uc009bfw.1_333,1,519,907,12,0,0,0.998077,0.986942,e15,known,paternal
AF217545,chr6,uc009bfw.1_1368,1,433,1071,7,0,0,0.997696,0.993506,e15,known,paternal
AF217545,chr6,uc009bfw.1_1543,2,436,1471,22,0,0,0.995434,0.985265,e15,known,paternal
AF217545,chr6,uc009bfw.1_1704,7,97,142,17,1.09E-18,3.65E-23,0.932692,0.893082,e15,known,paternal
AI854703,chr6,uc009bve.1_3441,0,11,30,12,0.000911119,0.00547855,0.990991,0.714286,e15,,paternal
AI854703,chr6,uc009bvd.1_3156,0,11,30,12,0.000911119,0.00547855,0.990991,0.714286,e15,,paternal
AK004399,chr15,uc007xim.1_267,17,34,234,145,0.0172903,0.00000484,0.666667,0.617414,e15,,paternal
AK011885,chr6,uc009ely.1_657,11,25,59,37,0.0196307,0.0247447,0.694444,0.614583,e15,,paternal
AK019154,chr1,uc007auu.1_427,23,43,100,56,0.013823,0.000426982,0.651515,0.641026,e15,,paternal
AK035645,chr7,uc009hep.1_1314,0,22,72,0,0.00000273,2.15E-17,0.995475,0.998613,e15,,paternal
AK045535,chr7,uc009hez.1_617,0,21,67,1,0.00000459,1.21E-15,0.995261,0.985294,e15,,paternal
AK048846,chr7,uc009hel.1_2997,10,26,76,33,0.00766076,0.0000381,0.722222,0.697248,e15,known,paternal
AK078191,chr7,uc009hfa.1_627,0,13,12,4,0.000311491,0.0455003,0.992366,0.75,e15,known,paternal
AK078191,chr7,uc009hfa.1_203,0,26,18,0,0.000000341,0.0000221,0.996169,0.994475,e15,known,paternal
AK078191,chr7,uc009hfa.1_181,0,67,21,1,2.72E-16,0.0000201,0.99851,0.954545,e15,known,paternal
AK078191,chr7,uc009hfa.1_1608,0,13,45,0,0.000311491,1.97E-11,0.992366,0.997783,e15,known,paternal
AK078191,chr7,uc009hfa.1_1489,0,10,43,0,0.0015654,5.47E-11,0.990099,0.99768,e15,known,paternal
AK078191,chr7,uc009hfa.1_622,4,12,17,0,0.0455003,0.0000374,0.75,0.994152,e15,known,paternal
AK080597,chr2,uc008okw.1_2369,10,25,64,37,0.0112299,0.00721833,0.714286,0.633663,e15,,paternal
AK080655,chr7,uc009hfb.1_779,0,52,39,0,5.55E-13,4.24E-10,0.998081,0.997442,e15,,paternal
AK080655,chr7,uc009hfb.1_78,0,15,11,2,0.000107511,0.0125549,0.993378,0.846154,e15,,paternal
AK080655,chr7,uc009hfb.1_569,0,10,15,0,0.0015654,0.000107511,0.990099,0.993378,e15,,paternal
AK081140,chr7,uc009hek.1_3021,0,23,13,1,0.00000162,0.00134064,0.995671,0.928571,e15,known,paternal
AK081140,chr7,uc009hek.1_1255,0,15,11,1,0.000107511,0.00389242,0.993378,0.916667,e15,known,paternal
AK082264,chr1,uc007ape.1_890,3,16,15,3,0.00285994,0.00467773,0.842105,0.833333,e15,,paternal
AK086712,chr7,uc009hfe.1_2099,0,16,18,1,0.0000633,0.0000962,0.993789,0.947368,e15,,paternal
AK086712,chr7,uc009hfe.1_2083,0,10,28,0,0.0015654,0.000000121,0.990099,0.996441,e15,,paternal
AK086712,chr7,uc009hfe.1_2036,0,11,29,3,0.000911119,0.0000043,0.990991,0.90625,e15,,paternal
Anp32a,chr9,uc009qah.1_1552,4,14,44,27,0.0184221,0.0436404,0.777778,0.619718,e15,,paternal
Ap3s2,chr7,uc009hzf.1_3590,5,18,19,7,0.00671439,0.0186029,0.782609,0.730769,e15,,paternal
Apba1,chr19,uc008hai.1_4629,26,43,67,46,0.0407014,0.0482099,0.623188,0.59292,e15,,paternal
Apba1,chr19,uc008hai.1_3285,40,66,36,19,0.0115585,0.0218895,0.622642,0.654545,e15,,paternal
Aplp2,chr9,uc009orn.1_2723,20,42,117,74,0.005206,0.00186221,0.677419,0.612565,e15,,paternal
Aplp2,chr9,uc009orm.1_2891,20,42,117,74,0.005206,0.00186221,0.677419,0.612565,e15,,paternal
Aplp2,chr9,uc009orl.1_2759,20,42,117,74,0.005206,0.00186221,0.677419,0.612565,e15,,paternal
Aplp2,chr9,uc009ork.1_1621,20,42,117,74,0.005206,0.00186221,0.677419,0.612565,e15,,paternal
Aplp2,chr9,uc009orj.1_1112,20,42,117,74,0.005206,0.00186221,0.677419,0.612565,e15,,paternal
Arbp,chr5,uc008zed.1_373,287,381,630,529,0.000275865,0.00300974,0.570359,0.543572,e15,,paternal
Arhgef3,chr14,uc007str.1_2772,4,12,11,3,0.0455003,0.0325094,0.75,0.785714,e15,,paternal
Arhgef3,chr14,uc007stp.1_2746,4,12,11,3,0.0455003,0.0325094,0.75,0.785714,e15,,paternal
Arhgef3,chr14,uc007sto.1_2955,4,12,11,3,0.0455003,0.0325094,0.75,0.785714,e15,,paternal
Arl2,chr19,uc008gho.1_114,82,122,194,157,0.0051014,0.0482779,0.598039,0.552707,e15,,paternal
Ascc3,chr10,uc007fak.1_902,20,37,64,39,0.0243409,0.0137656,0.649123,0.621359,e15,,paternal
Atp8a1,chr5,uc008xqc.1_4489,1,9,34,18,0.011412,0.0265003,0.9,0.653846,e15,,paternal
Atp8a1,chr5,uc008xqb.1_4444,1,9,34,18,0.011412,0.0265003,0.9,0.653846,e15,,paternal
Atp8a1,chr5,uc008xqa.1_4489,1,9,34,18,0.011412,0.0265003,0.9,0.653846,e15,,paternal
B630005N14Rik,chr6,uc009ayq.1_4008,10,24,20,8,0.0163512,0.0233422,0.705882,0.714286,e15,,paternal
B630005N14Rik,chr6,uc009ayp.1_2519,10,24,20,8,0.0163512,0.0233422,0.705882,0.714286,e15,,paternal
Bbs9,chr9,uc009oou.1_379,7,29,48,29,0.000245733,0.0303685,0.805556,0.623377,e15,,paternal
Bbs9,chr9,uc009oot.1_1082,7,29,48,29,0.000245733,0.0303685,0.805556,0.623377,e15,,paternal
Bbs9,chr9,uc009oos.1_1050,7,29,48,29,0.000245733,0.0303685,0.805556,0.623377,e15,,paternal
Bbs9,chr9,uc009oor.1_1006,7,29,48,29,0.000245733,0.0303685,0.805556,0.623377,e15,,paternal
BC004022,chr8,uc009mqo.1_2983,78,121,154,121,0.00230225,0.0465937,0.60804,0.56,e15,,paternal
BC004022,chr8,uc009mqo.1_2978,82,124,144,99,0.00343043,0.00389242,0.601942,0.592593,e15,,paternal
BC070450,chr7,uc009heo.1_650,0,17,66,5,0.0000374,4.51E-13,0.994152,0.929577,e15,known,paternal
BC070450,chr7,uc009heo.1_6008,0,20,20,0,0.00000774,0.00000774,0.995025,0.995025,e15,known,paternal
BC070450,chr7,uc009heo.1_5245,0,20,124,1,0.00000774,3.76E-28,0.995025,0.992,e15,known,paternal
BC070450,chr7,uc009heo.1_5107,0,10,18,0,0.0015654,0.0000221,0.990099,0.994475,e15,known,paternal
BC070450,chr7,uc009heo.1_5087,0,28,37,4,0.000000121,0.000000255,0.996441,0.902439,e15,known,paternal
BC070450,chr7,uc009heo.1_4981,0,22,77,7,0.00000273,2.21E-14,0.995475,0.916667,e15,known,paternal
BC070450,chr7,uc009heo.1_4687,0,37,81,0,1.18E-09,2.26E-19,0.997305,0.998767,e15,known,paternal
BC070450,chr7,uc009heo.1_4680,0,45,89,0,1.97E-11,3.95E-21,0.997783,0.998878,e15,known,paternal
BC070450,chr7,uc009heo.1_4608,0,170,207,0,7.40E-39,0,0.999412,0.999517,e15,known,paternal
BC070450,chr7,uc009heo.1_4594,0,183,133,2,1.07E-41,1.75E-29,0.999454,0.985185,e15,known,paternal
BC070450,chr7,uc009heo.1_4562,0,32,21,0,1.54E-08,0.00000459,0.996885,0.995261,e15,known,paternal
BC070450,chr7,uc009heo.1_4324,0,26,66,5,0.000000341,4.51E-13,0.996169,0.929577,e15,known,paternal
BC070450,chr7,uc009heo.1_3631,0,13,14,0,0.000311491,0.000182811,0.992366,0.992908,e15,known,paternal
BC070450,chr7,uc009heo.1_3276,0,22,100,4,0.00000273,4.80E-21,0.995475,0.961538,e15,known,paternal
BC070450,chr7,uc009heo.1_2949,0,14,43,1,0.000182811,2.42E-10,0.992908,0.977273,e15,known,paternal
BC070450,chr7,uc009heo.1_2926,0,23,125,0,0.00000162,5.09E-29,0.995671,0.999201,e15,known,paternal
BC070450,chr7,uc009heo.1_2869,0,14,80,3,0.000182811,2.87E-17,0.992908,0.963855,e15,known,paternal
BC070450,chr7,uc009heo.1_2349,0,22,72,0,0.00000273,2.15E-17,0.995475,0.998613,e15,known,paternal
BC070450,chr7,uc009heo.1_2719,1,96,69,16,5.12E-22,0.000000009,0.989691,0.811765,e15,known,paternal
BC070450,chr7,uc009heo.1_2669,5,263,109,2,0,3.12E-24,0.981343,0.981982,e15,known,paternal
Bcat1,chr6,uc009equ.1_906,150,190,163,114,0.0300596,0.00323869,0.558824,0.588448,e15,,paternal
Bcat1,chr6,uc009eqs.1_967,150,190,163,114,0.0300596,0.00323869,0.558824,0.588448,e15,,paternal
Bcl2l1,chr2,uc008ngm.1_1311,57,106,93,60,0.000124052,0.00763288,0.650307,0.607843,e15,,paternal
Bcl2l1,chr2,uc008ngl.1_1478,57,106,93,60,0.000124052,0.00763288,0.650307,0.607843,e15,,paternal
Bcl2l1,chr2,uc008ngi.1_930,57,106,93,60,0.000124052,0.00763288,0.650307,0.607843,e15,,paternal
Bcl2l1,chr2,uc008ngj.1_1355,57,106,93,60,0.000124052,0.00763288,0.650307,0.607843,e15,,paternal
Bcl2l1,chr2,uc008ngk.1_1323,57,106,93,60,0.000124052,0.00763288,0.650307,0.607843,e15,,paternal
Bdp1,chr13,uc007rqc.1_7369,32,59,78,43,0.00464943,0.00146354,0.648352,0.644628,e15,,paternal
Bdp1,chr13,uc007rqd.1_1048,32,59,78,43,0.00464943,0.00146354,0.648352,0.644628,e15,,paternal
Bdp1,chr13,uc007rqb.1_1583,32,59,78,43,0.00464943,0.00146354,0.648352,0.644628,e15,,paternal
Begain,chr12,uc007pal.1_2478,30,64,64,24,0.000453475,0.0000201,0.680851,0.727273,e15,known,paternal
Btaf1,chr19,uc008hhw.1_567,11,28,15,6,0.00648531,0.0495346,0.717949,0.714286,e15,,paternal
Bxdc1,chr10,uc007ewp.1_1134,18,33,40,23,0.0356919,0.0322097,0.647059,0.634921,e15,,paternal
Bxdc1,chr10,uc007ewo.1_1484,18,33,40,23,0.0356919,0.0322097,0.647059,0.634921,e15,,paternal
C130038G02Rik,chr5,uc009aon.1_1357,10,26,15,6,0.00766076,0.0495346,0.722222,0.714286,e15,,paternal
Calm1,chr12,uc007osq.1_2534,47,96,174,126,0.0000417,0.00558362,0.671329,0.58,e15,,paternal
Ccdc127,chr13,uc007rfc.1_999,2,11,35,17,0.0125549,0.0125549,0.846154,0.673077,e15,,paternal
Ccdc127,chr13,uc007rfc.1_1000,2,10,32,14,0.0209213,0.00795544,0.833333,0.695652,e15,,paternal
Ccdc127,chr13,uc007rfb.1_999,2,11,35,17,0.0125549,0.0125549,0.846154,0.673077,e15,,paternal
Ccdc127,chr13,uc007rfb.1_1000,2,10,32,14,0.0209213,0.00795544,0.833333,0.695652,e15,,paternal
Ccng1,chr11,uc007ilz.1_3194,16,30,62,38,0.039,0.0163951,0.652174,0.62,e15,,paternal
Ccnh,chr13,uc007riu.1_845,34,66,85,51,0.00137428,0.00355146,0.66,0.625,e15,,paternal
Ccnh,chr13,uc007rit.1_845,34,66,85,51,0.00137428,0.00355146,0.66,0.625,e15,,paternal
Ccnh,chr13,uc007riu.1_830,66,99,82,56,0.0101979,0.0268792,0.6,0.594203,e15,,paternal
Ccnh,chr13,uc007rit.1_830,66,99,82,56,0.0101979,0.0268792,0.6,0.594203,e15,,paternal
Cdh11,chr8,uc009mzu.1_2321,46,83,108,78,0.00112332,0.0278277,0.643411,0.580645,e15,,paternal
Cep78,chr19,uc008gwr.1_436,12,29,40,24,0.00793192,0.0455003,0.707317,0.625,e15,,paternal
Chmp2b,chr16,uc007zqj.1_1558,29,49,151,110,0.0235401,0.011154,0.628205,0.578544,e15,,paternal
Csde1,chr3,uc008qsl.1_1495,178,260,433,360,0.0000892,0.00953349,0.593607,0.546028,e15,,paternal
Csde1,chr3,uc008qsj.1_2684,178,260,433,360,0.0000892,0.00953349,0.593607,0.546028,e15,,paternal
Csde1,chr3,uc008qsi.1_2296,178,260,433,360,0.0000892,0.00953349,0.593607,0.546028,e15,,paternal
Csde1,chr3,uc008qsh.1_2495,178,260,433,360,0.0000892,0.00953349,0.593607,0.546028,e15,,paternal
Csde1,chr3,uc008qsg.1_2588,178,260,433,360,0.0000892,0.00953349,0.593607,0.546028,e15,,paternal
Cst3,chr2,uc008mtt.1_713,23,39,197,104,0.0421535,0.000000083,0.629032,0.654485,e15,,paternal
Cxadr,chr16,uc007zsn.1_2425,28,49,115,74,0.0167034,0.00286081,0.636364,0.608466,e15,,paternal
Cxadr,chr16,uc007zsn.1_4346,442,529,406,340,0.00523894,0.0156735,0.544799,0.544236,e15,,paternal
Dazap1,chr10,uc007gck.1_1070,101,142,86,60,0.00853469,0.0314151,0.584362,0.589041,e15,,paternal
Dazap1,chr10,uc007gcm.1_1073,125,170,107,71,0.00879294,0.00696917,0.576271,0.601124,e15,,paternal
Dazap1,chr10,uc007gcl.1_1070,125,170,107,71,0.00879294,0.00696917,0.576271,0.601124,e15,,paternal
Ddah2,chr17,uc008cfi.1_303,55,95,94,68,0.00109083,0.0410769,0.633333,0.580247,e15,,paternal
Ddah2,chr17,uc008cfh.1_303,55,95,94,68,0.00109083,0.0410769,0.633333,0.580247,e15,,paternal
Dlg2,chr7,uc009ihu.1_1783,12,26,34,17,0.0231409,0.0172903,0.684211,0.666667,e15,,paternal
Dlg2,chr7,uc009iht.1_2236,12,26,34,17,0.0231409,0.0172903,0.684211,0.666667,e15,,paternal
Dlg2,chr7,uc009ihr.1_3395,12,26,34,17,0.0231409,0.0172903,0.684211,0.666667,e15,,paternal
Dlk1,chr12,uc007pao.1_177,0,33,13,0,9.22E-09,0.000311491,0.996979,0.992366,e15,known,paternal
Dlk1,chr12,uc007pan.1_177,0,33,13,0,9.22E-09,0.000311491,0.996979,0.992366,e15,known,paternal
Dlk1,chr12,uc007pam.1_153,0,33,13,0,9.22E-09,0.000311491,0.996979,0.992366,e15,known,paternal
Dlk1,chr12,uc007pao.1_259,3,59,28,0,1.14E-12,0.000000121,0.951613,0.996441,e15,known,paternal
Dlk1,chr12,uc007pao.1_712,3,75,48,6,3.57E-16,1.09E-08,0.961538,0.888889,e15,known,paternal
